0,505752032165206
0,477329189504234
0,445724547804296
0,410403700158085
0,415961774378383
0,612443444923367
0,620031184761379
0,608649221527241
0,498402064602623
0,428177943613532
0,418286004261991
0,426141915407674
0,545171800484183
0,507470940898525
0,416880814887971
0,376449159402796
0,416958579854167
0,491966188869962
0,596235105105411
0,528643210396348
0,428060353558587
0,306864596347814
0,310731636030468
0,364707592112855
0,298840665744866
0,334997474588817
0,273680164409278
0,30724705859065
0,292909319686827
0,466792491055262
0,502719198483563
0,500746796159138
0,372453218397387
0,264758401923885
0,280648847986087
0,289784581954225
0,361681827973593
0,291500713367323
0,196714056502408
0,206873695858793
0,286249810763499
0,363482440418149
0,416152652022682
0,377213612585644
0,279260861165196
0,243047837270446
0,208334734617627
0,292301339042023
0,245571663900624
0,228712572706456
0,201959656949446
0,142441886594239
0,192408705192104
0,320739751528477
0,42237384931836
0,324722260403362
0,227240576156931
0,17009015989386
0,175921589752907
0,248399480853205
0,265309826229638
0,208800701621783
0,183423316825279
0,152040911239775
0,203408913137644
0,352232441975132
0,413982302511576
0,376867205008953
0,315472706802882
0,205819627089719
0,184417530135524
0,213405246065017
0,241485468404145
0,187339355749956
0,211560095503458
0,129971920787595
0,22082119602316
0,323822543309616
0,357418893917578
0,27880558263583
0,240996256071348
0,189488984188565
0,161581494334957
0,216006837661391
0,248859001107999
0,150380023250715
0,0826469901776789
0,0776521228337703
0,166512971448845
0,291044138755187
0,327330921542118
0,306539397398267
0,170523051539018
0,142928978064321
0,149922405039466
0,154989617367078
0,125573251517856
0,108035989222382
0,0892428732195736
0,0618875146259576
0,146004229000253
0,268558752256741
0,352470214250561
0,344403866393324
0,228409407163998
0,135237315953301
0,113966241184575
0,193787265956487
0,168174313908487
0,231592906259585
0,0956832263290765
0,0977925421242889
0,0872916795222929
0,214675642830964
0,249954780177124
0,239251493011606
0,139030361092363
0,00368727131924013
0,00112291264607477
0,138284288719707
0,0912718318830503
0,0371496094065643
0,0200603314746831
0,00891755442445124
0,0430575528415468
0,172225161693058
0,216544122882382
0,207862724837958
0,109137508086631
0,0525236700903113
0,0520985549417733
0,0678080207190108
0,0927281576136295
0,0395576243954153
0,00529205743982979
0,0166975858152394
0,0786314901050138
0,187186198583513
0,230273174187162
0,201938448322302
0,149016561008989
0,0985534605359459
0,05221543804248
0,135696836208096
0,217286424832434
0,158950580969943
0,105205899916893
0,0630052092764649
0,09677193585582
0,275352582485316
0,351876372690519
0,275270811445104
0,209233273454309
0,120695267274654
0,110971111728967
0,17009015989386
0,159111160575465
0,128722732648793
0,123487736515327
0,11821786397278
0,170896087725345
0,260552259858334
0,371847829918122
0,302743053139427
0,225355836158036
0,0959447993971904
0,093022250576698
0,166406928313123
0,163480137767202
0,143508192984953
0,0663304863612873
0,048234107424659
0,0921838028502578
0,251267358545947
0,248724679802752
0,254733790826986
0,097609912279435
0,0461328037774788
0,102971924524354
0,156149022317636
0,168301565671352
0,184317866420189
0,0898862015762856
0,0600466057898273
0,124010882651555
0,289283587050793
0,352781274115345
0,313205975863976
0,145941074421645
0,0861110659445901
0,10305228165609
0,0763621670005677
0,0934068336822491
0
0,0327077427951011
0,0415352447154075
0,0943965696156521
0,264686999545832
0,368652396761705
0,284213782557641
0,204324183224629
0,103021411321024
0,0950238736762997
0,134360692698001
0,111589696687344
0,145910810047355
0,106563252054131
0,0859216022087673
0,167976366721805
0,276799010856562
0,351466339232395
0,31867780166722
0,268215408148415
0,169142841214745
0,208100968416213
0,214020296252203
0,226215256860208
0,241470841764735
0,218926558664931
0,190626944860566
0,252648275824458
0,359303869567886
0,410094054201778
0,377757967349016
0,270122063728693
0,222065435482296
0,229943497860773
0,25339057777451
0,261223630733159
0,278249613624261
0,198750084708267
0,173627758901539
0,23488958536225
0,360998674528132
0,492015911318045
0,437580434980863
0,343159391282776
0,266363188044475
0,294623683714329
0,292676024788239
0,317299240902837
0,28367372001643
0,254005627961696
0,202183761442938
0,265394660738216
0,360808739489484
0,46784514591586
0,43186824473665
0,287866379454725
0,270244366811892
0,235553886694694
0,227431218149818
0,156472807358707
0,132267577937413
0,117062936399064
0,166156737208244
0,263765131219291
0,34306734584097
0,465802755121858
0,40355260663622
0,379289418749968
0,299363811881093
0,238061029204852
0,329362001068309
0,43045433626036
0,422014424032594
0,345972597847769
0,339867670959125
0,421857772724514
0,538620078517031
0,619050639233072
0,507625460896291
0,444195335091764
0,394560148727013
0,407757028446458
0,443816478315542
0,429390370131951
0,456353630023175
0,368902658562009
0,367838527477611
0,407150296754141
0,493589402931026
0,648760391091124
0,606863455121686
0,485796222191408
0,371989927719989
0,401481136457889
0,45272480867041
0,458004342920878
0,445782492803458
0,477516279893686
0,427988032140025
0,466000702308539
0,61218849365995
0,634695536523225
0,631428700988756
0,512377630850244
0,412562031447142
0,46159630670947
0,502197466255812
0,504657667004557
0,423646972907797
0,368912555921343
0,423279104220305
0,481925553476998
0,564625107385507
0,6392560983135
0,593269432076392
0,487854095283225
0,416522389089232
0,389715391333004
0,418976227249834
0,478592971198381
0,388253093057999
0,399660116600992
0,366815800346428
0,433008561922778
0,596430460126552
0,662808278757308
0,625655005725824
0,558153436203254
0,453209072323539
0,401569529302799
0,477748867838036
0,488768870502243
0,473266197255786
0,427463919833005
0,398710276451762
0,386633777808929
0,516719838041497
0,574334369761911
0,533691570610943
0,475977311212668
0,355666354361216
0,30858756165188
0,36419858506139
0,383863224149637
0,269860642150773
0,266939355748563
0,288242596935125
0,350841391685875
0,416816929789984
0,510680917113554
0,440296553163817
0,362111986062363
0,288993500161741
0,275025309803338
0,323240484320209
0,296227055926443
0,27635782933135
0,251358084339843
0,264437161918072
0,31331908854208
0,396378458592664
0,493747242247262
0,456994812268807
0,324590319177382
0,328422458885814
0,258124743960532
0,273906389765484
0,252394479252964
0,243211996920089
0,167014908957928
0,169772077616977
0,284454853952849
0,41379111852044
0,476547045633189
0,372899777824482
0,349940802681902
0,261762329862626
0,246200476130313
0,224882648121304
0,219692190104842
0,191957011930661
0,191161637916016
0,150489288077893
0,200647549883448
0,327606633694994
0,425629373585019
0,364105974056193
0,293909966280639
0,210231728489983
0,24468830101492
0,258923201642235
0,266960564375707
0,255480889966511
0,198335809524714
0,219166145456238
0,259828810021299
0,420079429338459
0,472588808853814
0,451027411544623
0,282304935419225
0,250186661167236
0,237500720840839
0,213568552494028
0,203181273872961
0,208945500998775
0,145384937087637
0,169582873097708
0,231496205019153
0,346837556358139
0,473361509836107
0,426194230021297
0,295198602465931
0,26415042127908
0,217087087302418
0,233834809638937
0,377860475713547
0,333537443442921
0,281610070098553
0,271523199898414
0,296161309182295
0,427635191279767
0,512991950518051
0,512338017847767
0,419465793059749
0,344934082071934
0,356957441321199
0,374765430058947
0,380349661586056
0,394770063639011
0,240980703078109
0,25624877019419
0,300222054326201
0,451784700924524
0,513878471132685
0,464760704574832
0,380010441377452
0,322559687388876
0,349940802681902
0,411729946308846
0,384014512356601
0,31342490444251
0,312738679112562
0,34336758930591
0,386178499279563
0,593587278701862
0,692986741275251
0,660680346500491
0,561976244115742
0,460025525087736
0,43145069399846
0,536637448921294
0,558106942179526
0,504862986714007
0,522752160729884
0,462726420189428
0,531218644685911
0,627256186379799
0,707678664252384
0,648592842936684
0,615197502983768
0,513508027111897
0,473610428423358
0,52091266580223
0,583454079433984
0,587829224192006
0,582749953012792
0,545929655427474
0,561894802987508
0,69511267049506
0,751572038990344
0,709106711813438
0,658091409384979
0,560236995299057
0,572994667915484
0,606692372196055
0,66219393552436
0,614195126035297
0,55885631367196
0,595354405080671
0,589584786587179
0,759382304457384
0,802589391586093
0,749552270731963
0,699735397128009
0,579818920741441
0,581901160189333
0,607782495631275
0,640058491373795
0,575334886747446
0,571357385465082
0,621176073584914
0,628405057712209
0,792226455755959
0,783235105408392
0,791845101074762
0,722337666727162
0,663304560632486
0,643808294478623
0,612688758044003
0,661189353551955
0,651017216254575
0,626768458650903
0,626800342287043
0,683021514334356
0,834604615475302
0,881067674608355
0,783791478393812
0,733443752852434
0,683144524371793
0,695223709440731
0,716198169776272
0,664009394007916
0,681581058507536
0,663390102095301
0,631384351392883
0,651943806025492
0,785212739194179
0,883530703174053
0,784419960711523
0,75428985386347
0,672547987296234
0,642751963455987
0,669033717778414
0,65146802582322
0,574515400543607
0,584293941068901
0,607232650189987
0,640550531523544
0,778195370035502
