-6.4181,-2.8011,29.153
-6.0564,-2.6991,28.555
-5.7207,-2.6385,27.957
-5.4125,-2.6146,27.362
-5.1327,-2.623,26.774
-4.8817,-2.6597,26.195
-4.6595,-2.7212,25.626
-4.4657,-2.8046,25.07
-4.2996,-2.9074,24.526
-4.1604,-3.0277,23.997
-4.0471,-3.1639,23.483
-3.9588,-3.3151,22.985
-3.8944,-3.4805,22.503
-3.853,-3.6597,22.039
-3.8337,-3.8528,21.592
-3.8356,-4.0599,21.164
-3.858,-4.2815,20.755
-3.9004,-4.5182,20.367
-3.9622,-4.7707,20
-4.043,-5.04,19.656
-4.1427,-5.3269,19.336
-4.2611,-5.6326,19.041
-4.3983,-5.9581,18.773
-4.5543,-6.3043,18.534
-4.7293,-6.6724,18.327
-4.9236,-7.0631,18.154
-5.1375,-7.4772,18.018
-5.3715,-7.9153,17.921
-5.6259,-8.3775,17.869
-5.901,-8.8637,17.863
-6.1973,-9.3732,17.91
-6.5149,-9.9048,18.013
-6.8539,-10.456,18.178
-7.2141,-11.025,18.41
-7.5952,-11.607,18.715
-7.9964,-12.196,19.097
-8.4163,-12.786,19.563
-8.8532,-13.368,20.118
-9.3047,-13.932,20.765
-9.7674,-14.466,21.507
-10.237,-14.956,22.347
-10.709,-15.385,23.282
-11.177,-15.736,24.308
-11.633,-15.991,25.419
-12.069,-16.132,26.601
-12.475,-16.139,27.839
-12.841,-15.998,29.11
-13.157,-15.695,30.388
-13.411,-15.224,31.643
-13.592,-14.584,32.84
-13.691,-13.78,33.947
-13.7,-12.828,34.928
-13.613,-11.75,35.754
-13.427,-10.577,36.4
-13.142,-9.3436,36.85
-12.762,-8.0871,37.095
-12.294,-6.8455,37.138
-11.75,-5.6536,36.989
-11.14,-4.5409,36.667
-10.48,-3.5299,36.195
-9.785,-2.6358,35.6
-9.0701,-1.8658,34.909
-8.3496,-1.2205,34.147
-7.6367,-0.69505,33.338
-6.9426,-0.28044,32.502
-6.2764,0.034938,31.655
-5.6452,0.26399,30.809
-5.0543,0.4199,29.972
-4.5069,0.51539,29.152
-4.0047,0.56214,28.351
-3.548,0.57058,27.573
-3.1361,0.54971,26.817
-2.7675,0.50711,26.085
-2.4401,0.44903,25.375
-2.1512,0.38049,24.687
-1.898,0.30543,24.021
-1.6777,0.22685,23.375
-1.4872,0.14699,22.747
-1.3238,0.067399,22.139
-1.1847,-0.010866,21.547
-1.0673,-0.087199,20.973
-0.96928,-0.16133,20.415
-0.88848,-0.23324,19.872
-0.82296,-0.30312,19.344
-0.77097,-0.37133,18.831
-0.73101,-0.43831,18.331
-0.70174,-0.5046,17.846
-0.68203,-0.57081,17.373
-0.6709,-0.63758,16.914
-0.66757,-0.70558,16.467
-0.67137,-0.77552,16.033
-0.68179,-0.84811,15.61
-0.69842,-0.9241,15.2
-0.72099,-1.0043,14.801
-0.74931,-1.0894,14.414
-0.78332,-1.1803,14.037
-0.82302,-1.2779,13.672
-0.8685,-1.383,13.318
-0.91995,-1.4967,12.975
-0.97762,-1.6199,12.643
-1.0419,-1.7539,12.322
-1.1131,-1.8997,12.011
